date,home_team,away_team,tournament,city,country,neutral,home_elo,away_elo,elo_difference,home_rest_days,away_rest_days,rest_days_difference,home_score,away_score,target,result,home_matches_5,home_win_rate_5,home_draw_rate_5,home_loss_rate_5,home_avg_goals_for_5,home_avg_goals_against_5,home_avg_goal_difference_5,home_avg_points_5,home_clean_sheet_rate_5,home_scoring_rate_5,home_matches_10,home_win_rate_10,home_draw_rate_10,home_loss_rate_10,home_avg_goals_for_10,home_avg_goals_against_10,home_avg_goal_difference_10,home_avg_points_10,home_clean_sheet_rate_10,home_scoring_rate_10,away_matches_5,away_win_rate_5,away_draw_rate_5,away_loss_rate_5,away_avg_goals_for_5,away_avg_goals_against_5,away_avg_goal_difference_5,away_avg_points_5,away_clean_sheet_rate_5,away_scoring_rate_5,away_matches_10,away_win_rate_10,away_draw_rate_10,away_loss_rate_10,away_avg_goals_for_10,away_avg_goals_against_10,away_avg_goal_difference_10,away_avg_points_10,away_clean_sheet_rate_10,away_scoring_rate_10,h2h_matches,h2h_home_win_rate,h2h_draw_rate,h2h_away_win_rate,h2h_home_avg_goals,h2h_away_avg_goals,is_world_cup,is_world_cup_qualifier,is_friendly,is_nations_league,is_confederation_tournament
2009-06-07,Algeria,Egypt,FIFA World Cup qualification,Blida,Algeria,0,1554.228798,1728.2204,-173.991602,60,8,52,3,1,2,HOME_WIN,5.0,0.4,0.6,0.0,1.2,0.8,0.4,1.8,0.4,0.6,10.0,0.5,0.3,0.2,1.1,0.6,0.5,1.8,0.5,0.6,5.0,0.6,0.4,0.0,2.0,0.8,1.2,2.2,0.4,1.0,10.0,0.6,0.2,0.2,1.7,0.9,0.8,2.0,0.5,0.8,5.0,0.6,0.2,0.2,1.8,1.8,0,1,0,0,0
2009-06-10,Brazil,Paraguay,FIFA World Cup qualification,Recife,Brazil,0,1898.605433,1739.07465,159.530783,4,4,0,2,1,2,HOME_WIN,5.0,0.8,0.2,0.0,3.2,0.6,2.6,2.6,0.6,1.0,10.0,0.6,0.4,0.0,2.3,0.3,2.0,2.2,0.8,0.7,5.0,0.4,0.2,0.4,0.6,1.0,-0.4,1.4,0.4,0.6,10.0,0.5,0.3,0.2,0.9,0.7,0.2,1.8,0.5,0.8,5.0,0.2,0.2,0.6,1.0,1.2,0,1,0,0,0
2009-06-10,Netherlands,Norway,FIFA World Cup qualification,Rotterdam,Netherlands,0,1888.937474,1642.15748,246.779994,4,4,0,2,0,2,HOME_WIN,5.0,0.8,0.2,0.0,2.6,0.6,2.0,2.6,0.4,1.0,10.0,0.7,0.2,0.1,2.0,0.7,1.3,2.3,0.4,1.0,5.0,0.4,0.2,0.4,1.0,1.0,0.0,1.4,0.4,0.6,10.0,0.2,0.5,0.3,1.0,1.1,-0.1,1.1,0.3,0.6,5.0,0.6,0.4,0.0,1.2,0.2,0,1,0,0,0
2009-06-10,Ecuador,Argentina,FIFA World Cup qualification,Quito,Ecuador,0,1678.983767,1837.742811,-158.759044,3,4,-1,2,0,2,HOME_WIN,5.0,0.2,0.4,0.4,1.0,1.6,-0.6,1.0,0.0,0.8,10.0,0.3,0.3,0.4,0.9,1.3,-0.4,1.2,0.3,0.8,5.0,0.8,0.0,0.2,2.2,1.4,0.8,2.4,0.6,1.0,10.0,0.6,0.2,0.2,1.6,1.1,0.5,2.0,0.4,0.9,5.0,0.2,0.2,0.6,0.8,2.0,0,1,0,0,0
2009-06-10,Japan,Qatar,FIFA World Cup qualification,Yokohama,Japan,0,1789.720244,1597.393663,192.326581,4,4,0,1,1,1,DRAW,5.0,0.8,0.2,0.0,2.0,0.0,2.0,2.6,1.0,0.8,10.0,0.8,0.1,0.1,2.3,0.4,1.9,2.5,0.6,0.8,5.0,0.4,0.2,0.4,0.6,1.2,-0.6,1.4,0.4,0.4,10.0,0.5,0.2,0.3,0.8,0.9,-0.1,1.7,0.4,0.5,5.0,0.2,0.6,0.2,1.2,1.2,0,1,0,0,0
2009-06-10,South Korea,Saudi Arabia,FIFA World Cup qualification,Seoul,South Korea,0,1761.632087,1735.276815,26.355272,4,6,-2,0,0,1,DRAW,5.0,0.6,0.4,0.0,1.6,0.8,0.8,2.2,0.4,1.0,10.0,0.6,0.4,0.0,1.9,0.7,1.2,2.2,0.4,1.0,5.0,0.6,0.2,0.2,2.0,1.2,0.8,2.0,0.2,0.8,10.0,0.6,0.2,0.2,1.6,0.8,0.8,2.0,0.4,0.7,5.0,0.2,0.2,0.6,0.8,1.2,0,1,0,0,0
2009-06-14,New Zealand,Spain,Confederations Cup,Rustenburg,South Africa,1,1598.033967,1957.136058,-359.102091,4,5,-1,0,5,0,AWAY_WIN,5.0,0.0,0.2,0.8,1.0,2.2,-1.2,0.2,0.2,0.6,10.0,0.5,0.1,0.4,1.9,1.4,0.5,1.6,0.3,0.8,5.0,1.0,0.0,0.0,2.8,0.2,2.6,3.0,0.8,1.0,10.0,1.0,0.0,0.0,2.7,0.2,2.5,3.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2009-06-14,South Africa,Iraq,Confederations Cup,Johannesburg,South Africa,0,1605.805744,1600.237183,5.568561,8,5,3,0,0,1,DRAW,5.0,0.6,0.0,0.4,0.8,1.0,-0.2,1.8,0.4,0.6,10.0,0.7,0.0,0.3,1.3,0.9,0.4,2.1,0.4,0.7,5.0,0.0,0.6,0.4,0.6,1.0,-0.4,0.6,0.2,0.6,10.0,0.1,0.4,0.5,0.8,1.6,-0.8,0.7,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2009-06-15,Brazil,Egypt,Confederations Cup,Bloemfontein,South Africa,1,1906.653183,1702.938049,203.715134,5,8,-3,4,3,2,HOME_WIN,5.0,0.8,0.2,0.0,2.4,0.4,2.0,2.6,0.6,1.0,10.0,0.7,0.3,0.0,2.5,0.4,2.1,2.4,0.7,0.8,5.0,0.4,0.4,0.2,1.2,1.2,0.0,1.6,0.4,1.0,10.0,0.6,0.2,0.2,1.8,1.1,0.7,2.0,0.5,0.9,4.0,1.0,0.0,0.0,3.0,0.25,0,0,0,0,0
2009-06-17,South Korea,Iran,FIFA World Cup qualification,Seoul,South Korea,0,1755.694112,1732.55491,23.139202,7,7,0,1,1,1,DRAW,5.0,0.6,0.4,0.0,1.2,0.4,0.8,2.2,0.6,0.8,10.0,0.6,0.4,0.0,1.8,0.6,1.2,2.2,0.5,0.9,5.0,0.2,0.4,0.4,0.6,0.8,-0.2,1.0,0.4,0.6,10.0,0.4,0.4,0.2,1.2,0.5,0.7,1.6,0.6,0.7,5.0,0.2,0.6,0.2,0.8,0.8,0,1,0,0,0
2009-06-17,South Africa,New Zealand,Confederations Cup,Rustenburg,South Africa,0,1603.3915,1595.787364,7.604136,3,3,0,2,0,2,HOME_WIN,5.0,0.4,0.2,0.4,0.6,1.0,-0.4,1.4,0.4,0.4,10.0,0.7,0.1,0.2,1.3,0.8,0.5,2.2,0.5,0.7,5.0,0.0,0.2,0.8,1.0,2.8,-1.8,0.2,0.2,0.6,10.0,0.4,0.1,0.5,1.7,1.9,-0.2,1.3,0.2,0.7,4.0,1.0,0.0,0.0,6.0,2.25,0,0,0,0,0
2009-06-17,Spain,Iraq,Confederations Cup,Bloemfontein,South Africa,1,1959.382661,1602.651427,356.731234,3,3,0,1,0,2,HOME_WIN,5.0,1.0,0.0,0.0,3.2,0.2,3.0,3.0,0.8,1.0,10.0,1.0,0.0,0.0,2.9,0.2,2.7,3.0,0.8,1.0,5.0,0.0,0.6,0.4,0.4,0.8,-0.4,0.6,0.4,0.4,10.0,0.0,0.5,0.5,0.6,1.5,-0.9,0.5,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2009-06-17,Australia,Japan,FIFA World Cup qualification,Melbourne,Australia,0,1758.062635,1776.62238,-18.559745,7,7,0,2,1,2,HOME_WIN,5.0,0.4,0.4,0.2,0.8,0.2,0.6,1.6,0.8,0.4,10.0,0.6,0.3,0.1,1.2,0.2,1.0,2.1,0.8,0.6,5.0,0.8,0.2,0.0,2.2,0.2,2.0,2.6,0.8,1.0,10.0,0.7,0.2,0.1,2.1,0.4,1.7,2.3,0.6,0.8,5.0,0.2,0.4,0.4,0.8,1.2,0,1,0,0,0
2009-06-18,United States,Brazil,Confederations Cup,Pretoria,South Africa,1,1791.169545,1911.380606,-120.211061,3,3,0,0,3,0,AWAY_WIN,5.0,0.4,0.2,0.4,1.8,1.8,0.0,1.4,0.2,1.0,10.0,0.6,0.1,0.3,2.3,1.4,0.9,1.9,0.3,1.0,5.0,0.8,0.2,0.0,2.8,1.0,1.8,2.6,0.4,1.0,10.0,0.7,0.3,0.0,2.6,0.7,1.9,2.4,0.6,0.8,5.0,0.0,0.0,1.0,0.8,2.0,0,0,0,0,0
2009-06-20,South Africa,Spain,Confederations Cup,Bloemfontein,South Africa,0,1610.922161,1961.656625,-350.734464,3,3,0,0,2,0,AWAY_WIN,5.0,0.6,0.2,0.2,1.0,0.6,0.4,2.0,0.6,0.6,10.0,0.7,0.1,0.2,1.2,0.8,0.4,2.2,0.5,0.7,5.0,1.0,0.0,0.0,3.0,0.2,2.8,3.0,0.8,1.0,10.0,1.0,0.0,0.0,2.9,0.2,2.7,3.0,0.8,1.0,1.0,0.0,0.0,1.0,2.0,3.0,0,0,0,0,0
2009-06-20,Iraq,New Zealand,Confederations Cup,Johannesburg,South Africa,1,1600.377463,1588.256703,12.12076,3,3,0,0,0,1,DRAW,5.0,0.0,0.4,0.6,0.4,1.0,-0.6,0.4,0.2,0.4,10.0,0.0,0.5,0.5,0.6,1.5,-0.9,0.5,0.2,0.5,5.0,0.0,0.2,0.8,0.8,2.6,-1.8,0.2,0.2,0.4,10.0,0.3,0.1,0.6,1.5,2.0,-0.5,1.0,0.2,0.6,2.0,1.0,0.0,0.0,3.0,0.0,0,0,0,0,0
2009-06-21,Egypt,United States,Confederations Cup,Rustenburg,South Africa,1,1713.197821,1784.497737,-71.299916,3,3,0,0,3,0,AWAY_WIN,5.0,0.4,0.2,0.4,1.4,1.6,-0.2,1.4,0.4,1.0,10.0,0.6,0.2,0.2,2.0,1.1,0.9,2.0,0.5,1.0,5.0,0.4,0.0,0.6,1.4,2.0,-0.6,1.2,0.2,0.8,10.0,0.5,0.1,0.4,1.7,1.6,0.1,1.6,0.3,0.9,1.0,1.0,0.0,0.0,3.0,1.0,0,0,0,0,0
2009-06-24,Spain,United States,Confederations Cup,Bloemfontein,South Africa,1,1965.133943,1792.473892,172.660051,4,3,1,0,2,0,AWAY_WIN,5.0,1.0,0.0,0.0,3.2,0.2,3.0,3.0,0.8,1.0,10.0,1.0,0.0,0.0,2.7,0.2,2.5,3.0,0.8,1.0,5.0,0.4,0.0,0.6,1.4,2.0,-0.6,1.2,0.2,0.8,10.0,0.6,0.1,0.3,1.9,1.4,0.5,1.9,0.4,0.9,3.0,1.0,0.0,0.0,2.0,0.333333,0,0,0,0,0
2009-06-25,South Africa,Brazil,Confederations Cup,Johannesburg,South Africa,0,1607.444843,1926.776487,-319.331644,5,4,1,0,1,0,AWAY_WIN,5.0,0.4,0.2,0.4,0.6,0.8,-0.2,1.4,0.6,0.4,10.0,0.6,0.1,0.3,1.1,1.0,0.1,1.9,0.4,0.6,5.0,1.0,0.0,0.0,3.2,0.8,2.4,3.0,0.6,1.0,10.0,0.8,0.2,0.0,2.8,0.7,2.1,2.6,0.6,0.9,2.0,0.0,0.0,1.0,1.5,2.5,0,0,0,0,0
2009-06-28,United States,Brazil,Confederations Cup,Johannesburg,South Africa,1,1807.071087,1930.804048,-123.732961,4,3,1,2,3,0,AWAY_WIN,5.0,0.6,0.0,0.4,1.6,1.4,0.2,1.8,0.4,0.8,10.0,0.6,0.1,0.3,1.9,1.4,0.5,1.9,0.4,0.9,5.0,1.0,0.0,0.0,2.6,0.8,1.8,3.0,0.6,1.0,10.0,0.9,0.1,0.0,2.9,0.7,2.2,2.8,0.6,1.0,5.0,0.0,0.0,1.0,0.8,2.4,0,0,0,0,0
2009-06-28,South Africa,Spain,Confederations Cup,Rustenburg,South Africa,0,1603.417282,1950.536748,-347.119466,3,4,-1,2,3,0,AWAY_WIN,5.0,0.4,0.2,0.4,0.6,0.6,0.0,1.4,0.6,0.4,10.0,0.5,0.1,0.4,0.9,1.0,-0.1,1.6,0.4,0.5,5.0,0.8,0.0,0.2,2.8,0.4,2.4,2.4,0.8,0.8,10.0,0.9,0.0,0.1,2.4,0.4,2.0,2.7,0.7,0.9,2.0,0.0,0.0,1.0,1.0,2.5,0,0,0,0,0
2009-07-09,Mexico,Panama,Gold Cup,Houston,United States,1,1723.486192,1549.544485,173.941707,4,4,0,1,1,1,DRAW,5.0,0.6,0.2,0.2,1.8,0.6,1.2,2.0,0.6,0.8,10.0,0.5,0.1,0.4,1.7,1.0,0.7,1.6,0.4,0.7,5.0,0.0,0.2,0.8,1.0,2.2,-1.2,0.2,0.0,0.8,10.0,0.3,0.2,0.5,1.1,1.2,-0.1,1.1,0.4,0.7,5.0,0.8,0.2,0.0,3.0,0.4,0,0,0,0,1
2009-07-11,United States,Haiti,Gold Cup,Foxborough,United States,0,1807.720616,1513.66945,294.051166,3,3,0,2,2,1,DRAW,5.0,0.8,0.0,0.2,2.6,0.6,2.0,2.4,0.8,1.0,10.0,0.6,0.0,0.4,2.0,1.3,0.7,1.8,0.5,0.9,5.0,0.2,0.4,0.4,0.8,0.8,0.0,1.0,0.4,0.6,10.0,0.2,0.3,0.5,0.7,1.3,-0.6,0.9,0.3,0.5,5.0,0.4,0.6,0.0,1.2,0.2,0,0,0,0,1
2009-07-18,United States,Panama,Gold Cup,Philadelphia,United States,0,1799.801246,1557.210931,242.590315,7,6,1,2,1,2,HOME_WIN,5.0,0.6,0.2,0.2,2.4,1.0,1.4,2.0,0.6,1.0,10.0,0.5,0.1,0.4,1.9,1.5,0.4,1.6,0.4,0.9,5.0,0.2,0.4,0.4,1.4,1.2,0.2,1.0,0.2,0.8,10.0,0.2,0.3,0.5,1.4,1.3,0.1,0.9,0.3,0.7,5.0,0.8,0.2,0.0,2.6,0.2,0,0,0,0,1
2009-07-19,Mexico,Haiti,Gold Cup,Arlington,United States,1,1725.233373,1521.58882,203.644553,7,8,-1,4,0,2,HOME_WIN,5.0,0.6,0.4,0.0,1.8,0.2,1.6,2.2,0.8,0.8,10.0,0.6,0.2,0.2,2.0,0.8,1.2,2.0,0.5,0.9,5.0,0.2,0.4,0.4,1.0,1.0,0.0,1.0,0.4,0.6,10.0,0.1,0.4,0.5,0.8,1.5,-0.7,0.7,0.2,0.5,5.0,0.6,0.4,0.0,1.4,0.4,0,0,0,0,1
2009-07-26,United States,Mexico,Gold Cup,East Rutherford,United States,0,1808.258119,1730.835239,77.42288,3,3,0,0,5,0,AWAY_WIN,5.0,0.8,0.2,0.0,2.4,0.6,1.8,2.6,0.6,1.0,10.0,0.6,0.1,0.3,2.0,1.2,0.8,1.9,0.5,0.9,5.0,0.6,0.4,0.0,2.0,0.4,1.6,2.2,0.6,1.0,10.0,0.5,0.3,0.2,1.8,0.8,1.0,1.8,0.5,0.9,5.0,0.8,0.2,0.0,2.0,0.6,0,0,0,0,1
2009-08-12,Mexico,United States,FIFA World Cup qualification,Mexico City,Mexico,0,1745.079673,1794.013685,-48.934012,17,17,0,2,1,2,HOME_WIN,5.0,0.6,0.4,0.0,2.6,0.4,2.2,2.2,0.6,1.0,10.0,0.6,0.3,0.1,2.2,0.5,1.7,2.1,0.6,0.9,5.0,0.6,0.2,0.2,1.6,1.6,0.0,2.0,0.4,0.8,10.0,0.6,0.1,0.3,1.9,1.4,0.5,1.9,0.5,0.8,5.0,0.2,0.2,0.6,1.6,1.6,0,1,0,0,0
2009-08-12,Norway,Scotland,FIFA World Cup qualification,Oslo,Norway,0,1636.866963,1655.843541,-18.976578,60,60,0,4,0,2,HOME_WIN,5.0,0.4,0.2,0.4,1.0,1.2,-0.2,1.4,0.4,0.6,10.0,0.2,0.4,0.4,0.8,1.1,-0.3,1.0,0.3,0.5,5.0,0.4,0.2,0.4,0.8,1.2,-0.4,1.4,0.2,0.4,10.0,0.2,0.3,0.5,0.7,1.3,-0.6,0.9,0.2,0.5,5.0,0.2,0.6,0.2,0.6,0.6,0,1,0,0,0
2009-09-05,Spain,Belgium,FIFA World Cup qualification,A Coruña,Spain,0,1955.745282,1576.102906,379.642376,24,24,0,5,0,2,HOME_WIN,5.0,0.8,0.0,0.2,1.8,1.2,0.6,2.4,0.4,0.8,10.0,0.9,0.0,0.1,2.5,0.7,1.8,2.7,0.6,0.9,5.0,0.0,0.2,0.8,1.0,2.8,-1.8,0.2,0.0,0.8,10.0,0.2,0.3,0.5,1.2,1.8,-0.6,0.9,0.2,0.9,5.0,0.8,0.2,0.0,2.2,0.6,0,1,0,0,0
2009-09-05,Argentina,Brazil,FIFA World Cup qualification,Rosario,Argentina,0,1821.531646,1938.578515,-117.046869,24,24,0,1,3,0,AWAY_WIN,5.0,0.6,0.0,0.4,1.6,2.2,-0.6,1.8,0.2,0.8,10.0,0.7,0.0,0.3,1.7,1.3,0.4,2.1,0.4,0.8,5.0,1.0,0.0,0.0,2.2,0.4,1.8,3.0,0.8,1.0,10.0,0.9,0.1,0.0,2.5,0.7,1.8,2.8,0.6,1.0,5.0,0.2,0.2,0.6,0.8,2.2,0,1,0,0,0
2009-09-05,Colombia,Ecuador,FIFA World Cup qualification,Medellín,Colombia,0,1674.074507,1702.763992,-28.689485,24,24,0,2,0,2,HOME_WIN,5.0,0.4,0.0,0.6,0.8,1.2,-0.4,1.2,0.2,0.6,10.0,0.5,0.1,0.4,1.0,0.8,0.2,1.6,0.5,0.7,5.0,0.4,0.4,0.2,1.2,1.0,0.2,1.6,0.4,0.8,10.0,0.3,0.3,0.4,1.0,1.3,-0.3,1.2,0.3,0.8,5.0,0.4,0.4,0.2,1.4,0.6,0,1,0,0,0
2009-09-09,Scotland,Netherlands,FIFA World Cup qualification,Glasgow,Scotland,0,1648.613243,1895.565616,-246.952373,4,4,0,0,1,0,AWAY_WIN,5.0,0.4,0.0,0.6,0.8,1.8,-1.0,1.2,0.2,0.4,10.0,0.3,0.2,0.5,0.7,1.4,-0.7,1.1,0.3,0.4,5.0,0.8,0.2,0.0,2.6,0.6,2.0,2.6,0.6,1.0,10.0,0.8,0.2,0.0,2.3,0.5,1.8,2.6,0.6,1.0,5.0,0.2,0.4,0.4,0.2,1.8,0,1,0,0,0
2009-09-09,Uruguay,Colombia,FIFA World Cup qualification,Montevideo,Uruguay,0,1705.935986,1691.142124,14.793862,4,4,0,3,1,2,HOME_WIN,5.0,0.0,0.4,0.6,0.4,1.6,-1.2,0.4,0.2,0.2,10.0,0.2,0.4,0.4,1.0,1.4,-0.4,1.0,0.3,0.5,5.0,0.6,0.0,0.4,1.2,0.8,0.4,1.8,0.4,0.8,10.0,0.6,0.0,0.4,1.2,0.8,0.4,1.8,0.5,0.8,5.0,0.8,0.2,0.0,2.2,1.2,0,1,0,0,0
2009-09-09,Paraguay,Argentina,FIFA World Cup qualification,Asunción,Paraguay,0,1733.052283,1803.656189,-70.603906,4,4,0,1,0,2,HOME_WIN,5.0,0.2,0.2,0.6,0.6,1.2,-0.6,0.8,0.2,0.6,10.0,0.5,0.1,0.4,0.7,0.8,-0.1,1.6,0.5,0.7,5.0,0.6,0.0,0.4,1.6,1.6,0.0,1.8,0.2,0.8,10.0,0.6,0.0,0.4,1.6,1.5,0.1,1.8,0.4,0.8,5.0,0.2,0.6,0.2,0.8,0.8,0,1,0,0,0
2009-09-09,Bosnia and Herzegovina,Turkey,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,0,1609.690653,1733.156834,-123.466181,4,4,0,1,1,1,DRAW,5.0,0.6,0.2,0.2,1.6,1.0,0.6,2.0,0.4,0.8,10.0,0.7,0.1,0.2,2.8,1.3,1.5,2.2,0.3,0.9,5.0,0.6,0.0,0.4,2.0,1.0,1.0,1.8,0.4,0.8,10.0,0.5,0.2,0.3,1.7,1.0,0.7,1.7,0.3,0.7,4.0,0.5,0.0,0.5,1.5,1.25,0,1,0,0,0
2009-09-09,England,Croatia,FIFA World Cup qualification,London,England,0,1878.638716,1818.179602,60.459114,4,4,0,5,1,2,HOME_WIN,5.0,0.8,0.2,0.0,3.2,0.8,2.4,2.6,0.4,1.0,10.0,0.8,0.1,0.1,3.0,0.9,2.1,2.5,0.3,0.9,5.0,0.8,0.2,0.0,2.0,0.8,1.2,2.6,0.4,1.0,10.0,0.7,0.2,0.1,2.1,1.0,1.1,2.3,0.5,0.9,5.0,0.6,0.0,0.4,2.6,1.8,0,1,0,0,0
2009-10-10,Ecuador,Uruguay,FIFA World Cup qualification,Quito,Ecuador,0,1702.064506,1720.610701,-18.546195,31,31,0,1,2,0,AWAY_WIN,5.0,0.6,0.2,0.2,1.4,0.8,0.6,2.0,0.4,0.6,10.0,0.4,0.3,0.3,1.1,1.1,0.0,1.5,0.3,0.7,5.0,0.2,0.2,0.6,1.0,1.8,-0.8,0.8,0.0,0.4,10.0,0.3,0.4,0.3,1.2,1.3,-0.1,1.3,0.3,0.5,5.0,0.0,0.6,0.4,0.4,0.8,0,1,0,0,0
2009-10-10,Belgium,Turkey,FIFA World Cup qualification,Brussels,Belgium,0,1546.910913,1730.667692,-183.756779,31,31,0,2,0,2,HOME_WIN,5.0,0.0,0.2,0.8,0.6,3.0,-2.4,0.2,0.0,0.6,10.0,0.1,0.2,0.7,1.0,2.4,-1.4,0.5,0.1,0.8,5.0,0.6,0.2,0.2,2.0,0.8,1.2,2.0,0.4,0.8,10.0,0.4,0.3,0.3,1.6,1.0,0.6,1.5,0.3,0.7,5.0,0.2,0.4,0.4,1.8,2.0,0,1,0,0,0
2009-10-14,Paraguay,Colombia,FIFA World Cup qualification,Asunción,Paraguay,0,1771.558605,1665.407256,106.151349,4,4,0,0,2,0,AWAY_WIN,5.0,0.6,0.0,0.4,1.0,0.8,0.2,1.8,0.4,0.8,10.0,0.5,0.1,0.4,0.8,0.9,-0.1,1.6,0.4,0.7,5.0,0.4,0.0,0.6,1.6,2.0,-0.4,1.2,0.2,1.0,10.0,0.5,0.0,0.5,1.3,1.4,-0.1,1.5,0.3,0.8,5.0,0.4,0.0,0.6,1.2,0.8,0,1,0,0,0
2009-10-14,Uruguay,Argentina,FIFA World Cup qualification,Montevideo,Uruguay,0,1744.11183,1793.815692,-49.703862,4,4,0,0,1,0,AWAY_WIN,5.0,0.4,0.2,0.4,1.4,1.2,0.2,1.4,0.0,0.6,10.0,0.4,0.3,0.3,1.2,1.2,0.0,1.5,0.3,0.5,5.0,0.6,0.0,0.4,1.6,1.4,0.2,1.8,0.2,0.8,10.0,0.6,0.0,0.4,1.7,1.6,0.1,1.8,0.3,0.8,5.0,0.2,0.0,0.8,1.6,2.6,0,1,0,0,0
2009-10-14,Bosnia and Herzegovina,Spain,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,0,1626.225396,1961.949193,-335.723797,4,4,0,2,5,0,AWAY_WIN,5.0,0.6,0.2,0.2,1.8,1.0,0.8,2.0,0.4,1.0,10.0,0.7,0.2,0.1,2.3,1.2,1.1,2.3,0.3,0.9,5.0,1.0,0.0,0.0,3.2,1.0,2.2,3.0,0.4,1.0,10.0,0.9,0.0,0.1,3.0,0.7,2.3,2.7,0.6,0.9,5.0,0.0,0.4,0.6,0.8,1.8,0,1,0,0,0
2009-10-14,France,Austria,FIFA World Cup qualification,Saint-Denis,France,0,1830.036542,1573.450637,256.585905,4,4,0,3,1,2,HOME_WIN,5.0,0.6,0.4,0.0,1.8,0.4,1.4,2.2,0.6,1.0,10.0,0.5,0.3,0.2,1.1,0.5,0.6,1.8,0.6,0.7,5.0,0.4,0.2,0.4,1.2,1.2,0.0,1.4,0.0,0.6,10.0,0.3,0.2,0.5,1.2,1.7,-0.5,1.1,0.0,0.7,5.0,0.6,0.2,0.2,1.4,1.0,0,1,0,0,0
2009-11-14,Portugal,Bosnia and Herzegovina,FIFA World Cup qualification,Lisbon,Portugal,0,1780.283013,1618.760235,161.522778,31,31,0,1,0,2,HOME_WIN,5.0,0.8,0.2,0.0,2.4,0.2,2.2,2.6,0.8,1.0,10.0,0.7,0.3,0.0,1.7,0.2,1.5,2.4,0.8,0.8,5.0,0.4,0.2,0.4,1.8,1.8,0.0,1.4,0.4,1.0,10.0,0.6,0.2,0.2,2.1,1.6,0.5,2.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
2009-11-14,Egypt,Algeria,FIFA World Cup qualification,Cairo,Egypt,0,1735.468544,1633.4759,101.992644,9,34,-25,2,0,2,HOME_WIN,5.0,0.8,0.2,0.0,2.8,0.8,2.0,2.6,0.6,1.0,10.0,0.6,0.1,0.3,2.2,1.4,0.8,1.9,0.5,0.9,5.0,1.0,0.0,0.0,2.0,0.4,1.6,3.0,0.6,1.0,10.0,0.7,0.3,0.0,1.6,0.6,1.0,2.4,0.5,0.8,5.0,0.2,0.2,0.6,1.8,2.0,0,1,0,0,0
2009-11-14,Iran,Jordan,AFC Asian Cup qualification,Tehran,Iran,0,1732.700385,1500.570433,232.129952,4,31,-27,1,0,2,HOME_WIN,5.0,0.4,0.4,0.2,1.4,1.4,0.0,1.6,0.4,0.8,10.0,0.3,0.5,0.2,1.0,1.0,0.0,1.4,0.4,0.7,5.0,0.0,0.2,0.8,0.6,2.4,-1.8,0.2,0.2,0.6,10.0,0.1,0.3,0.6,0.7,1.6,-0.9,0.6,0.3,0.6,5.0,0.6,0.2,0.2,1.0,0.4,0,0,0,0,1
2009-11-18,Bosnia and Herzegovina,Portugal,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,0,1610.785948,1788.2573,-177.471352,4,4,0,0,1,0,AWAY_WIN,5.0,0.4,0.2,0.4,1.4,1.4,0.0,1.4,0.4,0.8,10.0,0.5,0.2,0.3,1.7,1.4,0.3,1.7,0.3,0.8,5.0,0.8,0.2,0.0,2.0,0.2,1.8,2.6,0.8,1.0,10.0,0.7,0.3,0.0,1.7,0.2,1.5,2.4,0.8,0.8,1.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,0
2009-11-18,Algeria,Egypt,FIFA World Cup qualification,Omdurman,Sudan,1,1623.088711,1745.855733,-122.767022,4,4,0,1,0,2,HOME_WIN,5.0,0.8,0.0,0.2,1.4,0.6,0.8,2.4,0.6,0.8,10.0,0.6,0.3,0.1,1.3,0.6,0.7,2.1,0.5,0.7,5.0,1.0,0.0,0.0,2.6,0.2,2.4,3.0,0.8,1.0,10.0,0.7,0.1,0.2,2.3,1.1,1.2,2.2,0.6,0.9,5.0,0.4,0.2,0.4,1.6,2.0,0,1,0,0,0
2009-11-22,Jordan,Iran,AFC Asian Cup qualification,Amman,Jordan,0,1496.303071,1731.656265,-235.353194,8,4,4,1,0,2,HOME_WIN,5.0,0.0,0.2,0.8,0.6,1.8,-1.2,0.2,0.2,0.6,10.0,0.1,0.3,0.6,0.7,1.6,-0.9,0.6,0.3,0.6,5.0,0.4,0.4,0.2,1.0,1.0,0.0,1.6,0.6,0.8,10.0,0.4,0.5,0.1,1.1,0.9,0.2,1.7,0.5,0.8,5.0,0.0,0.2,0.8,0.2,1.2,0,0,0,0,1
2010-01-15,Ivory Coast,Ghana,African Cup of Nations,Cabinda,Angola,1,1772.726904,1679.420629,93.306275,4,10,-6,3,1,2,HOME_WIN,5.0,0.6,0.4,0.0,1.6,0.4,1.2,2.2,0.8,0.8,10.0,0.6,0.4,0.0,1.9,0.6,1.3,2.2,0.6,0.8,5.0,0.0,0.6,0.4,0.4,1.0,-0.6,0.6,0.4,0.2,10.0,0.4,0.3,0.3,1.5,1.0,0.5,1.5,0.5,0.6,5.0,0.4,0.2,0.4,1.4,1.4,0,0,0,0,1
